wellID,wellAPI,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,latitude,longitude,relativeLanding,percentInZone,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
Well1159,4200001159,WCC,9157.0,9157.0,2017.3334,17476892.0,20866450.0,-90.06741,11242.187,36.605326000000005,-113.5529,0.9561789,0.9561789,3,1,2,76,0.91197646,0.72322047,0.79160285,1.2069746,Neutral,281329.03,57583.98,0,0,88640.0,145480.0,222920.0,811.93335,309851.0,512287.0,845323.0,4553.6665,249851.0,486577.0,768783.0,2234.4666,457486.34,2128496.0,1501023.1,974.32,0.8,0.7379896,0.06,2681.36,0.92391235,0.6344346,0.06,5464.4,0.5285714,0.76528865,0.06512033,349.99905,80,21.910545,478.08945,62a9e54eb2ddf80001365e47,629e703331fd4e000111f03a,62a93219f08d5a000179777d,1931.2778,,1978.6595,0.4061713,2101.0,2101.0,0.125,0.16666667,0.33333334,0.0,1,435.5066,,499.45303,1.0883557,-30.0,0.0,0.25,0.33333334,0.33333334,0.0,3,806.2743,,834.8732,0.71274936,1402.0,1402.0,0.25,0.33333334,0.0,0.33333334,2,435.49078,,499.4396,0.94274825,-30.0,2101.0,0.75,1.0,0.6666667,0.6666667,9,True,True,True,True,1908.5828,2278.743,500.0,49.960285,232.44469,163.92084,0.10640166,0.2928208,0.59674567,REEVES (DB),,Delaware,2016.75,2017.3334,1454.6091,1428.5629,69.026695,,2,0.0,0.20468552,0.0,0.0,0.0,0.0,0.0,0.0,2.1476216,1.2343873,1.5653331,1.8163092,2.5665054,0.6328873,6702.081,3144.027,3667.1758,1109.0436,3667.1758,3144.027,0.22294441,0.20496945,0.15788358,0.24827509,0.19643508,0.21961229,0.5748873,0.5465281,0.57732487,0.5006694,0.37488088,0.4015868,0.8062726,0.9354642,0.9183252,0.9820253,0.7436679,0.9278865,0.10145145,0.082301274,0.077123135,0.08601562,0.08414698,0.09233977
Well1160,4200001160,WCAL,4327.0,4327.0,2018.9166,12322950.0,13324800.0,-89.35456,9931.329,36.319977,-113.667656,0.46478218,0.46478218,3,0,0,64,,,,,,341867.3,60694.344,0,0,73586.0,110290.0,144817.0,892.4516,132328.0,132328.0,132328.0,1606.7742,180306.0,338663.0,508276.0,1701.8387,216017.11,1777275.9,147648.14,1070.9419,0.8101737,0.9111115,0.06,2042.2064,1.3,0.6622813,0.06,1928.129,0.5285245,0.9560549,0.06512033,318.49637,47,79.954704,69.432526,62a9e54eb2ddf80001365e48,629e711431fd4e00011215d9,62a93221f08d5a0001797ea6,,,,,,,,,,,0,873.3295,,874.7264,0.7105758,0.0,0.0,0.125,0.16666667,0.0,0.0,2,,,,,,,,,,,0,873.3295,,874.7264,0.7187757,0.0,0.0,0.25,0.33333334,0.0,0.0,4,True,True,True,True,2847.92,3079.4546,149.38724,49.923065,410.7409,34.12252,0.24750218,0.4719682,0.44560412,REEVES (DB),,Delaware,2018.75,2018.9166,1305.2246,1808.8607,,,2,0.0,0.17753772,0.0,0.0,0.0,0.0,0.0,0.0,2.9121857,1.6699945,1.727783,1.6867169,2.827628,0.31153265,8032.188,3325.7136,12694.523,9653.808,12694.523,3325.7136,0.25572607,0.23337795,0.24671261,0.24685284,0.1626547,0.23488486,0.5495488,0.55277216,0.5803222,0.508081,0.55792993,0.4981218,0.76091236,0.93875253,0.813824,0.8610949,0.8849087,0.8393924,0.077621296,0.07868402,0.059734903,0.054693036,0.06761297,0.08333116
Well1161,4200001161,TBSG4,3770.0,3770.0,2012.8334,1990968.0,1445934.6,51.816654,11089.035,36.749603,-113.56051,0.30446187,0.30446187,0,0,1,105,2.031417,2.0634768,2.2017586,0.49000224,Negative,348273.44,51241.09,0,0,93582.0,125877.0,171111.0,561.7742,121753.0,203580.0,324164.0,674.9355,247207.0,330447.0,368678.0,1622.4517,354936.2,1042514.0,521825.84,786.5806,1.3,0.8504765,0.06,2152.6064,1.2897959,0.81550676,0.06,975.5987,0.5791697,0.6933299,0.06512033,360.86813,51,218.48163,95.637215,62a9e54eb2ddf80001365e49,629e6ed131fd4e000111c3e5,62a9320ef08d5a0001796ec2,,,,,,,,,,,0,,,,,,,,,,,0,1194.7941,,1198.5863,0.7288275,365.0,365.0,0.125,0.16666667,0.0,0.0,1,1194.7941,,1198.5863,0.7288275,365.0,365.0,0.125,0.16666667,0.0,0.0,1,True,True,True,True,528.1082,383.53705,314.11884,94.14753,276.5289,138.41534,0.20864208,0.5709832,0.2587795,LOVING (DB),,Delaware,2012.6666,2012.8334,2500.0,2500.0,,,3,0.0,0.14712891,0.0,0.0,0.0,0.0,0.0,0.0,2.5083556,1.4196625,1.5795549,1.6291788,2.8305535,0.4448632,8938.3125,4290.7393,3968.7007,3795.6929,3968.7007,4290.7393,0.24180658,0.24390268,0.26041597,0.2523554,0.19836031,0.26979724,0.6000063,0.5402117,0.54045665,0.4266732,0.39435327,0.42510626,0.69554836,0.92468756,0.9117952,0.91868514,0.7311117,0.8478675,0.09423685,0.09665059,0.09816927,0.09543334,0.08851271,0.11311974
Well1162,4200001162,WCA,9312.0,9312.0,2018.75,,,-144.7337,10076.54,36.444458,-113.60546,0.31032184,0.31032184,0,2,0,68,,,,,,275202.44,40887.617,0,0,62593.0,108274.0,145203.0,743.36664,72914.0,151212.0,218640.0,635.93335,1061128.0,2196216.0,3173714.0,9219.033,363301.8,8420940.0,1399481.6,892.04,1.1374232,0.82060194,0.06,11062.84,0.94285715,0.63222593,0.06,2335.974,1.5,0.8541065,0.06512033,315.72134,100,104.9085,47.203754,62a9e54eb2ddf80001365e4a,629e711331fd4e000112159b,62a93221f08d5a0001797ebc,503.8947,,617.7755,0.54787165,518.0,1219.0,0.125,0.16666667,0.0,0.33333334,2,,,,,,,,,,,0,,,,,,,,,,,0,503.8947,,617.7755,0.54787165,518.0,1219.0,0.125,0.16666667,0.0,0.33333334,2,True,True,True,True,,,152.11226,39.01437,904.31055,150.28798,0.09579467,1.1880198,0.25085634,REEVES (DB),,Delaware,2018.75,2018.75,1058.5131,2500.0,28.53388,17.01848,2,0.0,0.14857286,0.0,0.0,0.0,0.0,0.0,0.0,3.7107477,1.6244211,1.532354,1.8327391,2.63198,0.68930274,11842.886,11510.334,13173.415,9149.164,13173.415,11510.334,0.28325194,0.23335613,0.2519018,0.26793778,0.20236027,0.25859797,0.55470735,0.58509684,0.4336113,0.24942395,0.44835114,0.37868392,0.883323,0.95401484,0.99314696,0.96301126,0.90171546,0.85500944,0.095043376,0.09235083,0.07909223,0.075298555,0.08385172,0.0947808
Well1163,4200001163,WCA,4404.0,4404.0,2014.0,4493242.0,5613638.5,48.97058,10825.908,36.735158999999996,-113.66535,0.58176136,0.58176136,3,0,4,121,0.8203656,0.8339834,,1.2132576,Neutral,342471.03,51524.695,0,0,120726.0,202100.0,281194.0,712.75,0.0,0.0,0.0,0.0,222765.0,426100.0,633570.0,1074.9032,428490.38,1061143.8,436244.0,968.1677,0.8,0.82851225,0.06,2572.4128,0.8,0.8237662,0.06,778.7613,0.1,0.39788336,0.06512033,366.44626,43,63.48985,88.31308,62a9e54eb2ddf80001365e4b,629e6edc31fd4e000111c5a4,62a9320ff08d5a0001796f61,,,,,,,,,,,0,1599.5891,799.29266,820.4066,0.6730793,0.0,30.0,0.375,0.33333334,0.0,0.6666667,3,391.2392,,453.9295,0.6816899,90.0,730.0,0.375,0.5,0.33333334,0.33333334,4,391.2392,799.29266,453.9295,0.685241,-30.0,730.0,1.0,1.0,1.0,1.0,10,True,True,True,True,1020.26385,1274.6681,151.80293,97.29572,240.94998,99.05631,0.21983826,0.5841083,0.17683044,LOVING (DB),,Delaware,2013.75,2014.0,1159.3513,1693.5372,0.9856263,0.9856263,5,0.0,0.1504498,0.0,0.0,0.0,0.0,0.0,0.0,1.9398874,1.5526086,1.4066981,1.5879095,2.7096198,0.46780646,5653.8516,3637.0632,4582.7456,3206.8215,4582.7456,3637.0632,0.28321058,0.26911008,0.25895748,0.24969818,0.21423781,0.24038903,0.51318705,0.5049708,0.48342595,0.43438834,0.37426925,0.4308618,0.79412764,0.94542193,0.9418265,0.9316873,0.77493817,0.84446627,0.09018287,0.09704434,0.088621356,0.0793738,0.098603025,0.1037059
Well1164,4200001164,WCA,4710.0,4710.0,2015.1666,8948853.0,6936723.5,79.83199,10540.34,36.338873,-113.468414,0.54817873,0.54817873,0,0,3,124,1.0485519,1.1336582,0.96569216,0.9299745,Neutral,349870.0,53123.848,0,0,113367.0,145063.0,192013.0,847.5,242619.0,242619.0,344325.0,2165.3928,241861.0,319573.0,439688.0,1747.3334,419555.44,1284330.2,519268.84,1017.0,1.024548,0.81739396,0.06,2096.8,1.2387755,0.7579758,0.06,2598.4714,0.41620255,0.78745306,0.06512033,319.84427,120,72.94783,88.50501,62a9e54eb2ddf80001365e4c,629e700e31fd4e000111ead9,62a93217f08d5a0001797589,,,,,,,,,,,0,,,,,,,,,,,0,1172.4305,,1172.4838,0.5193142,181.0,1430.0,0.25,0.33333334,0.0,0.33333334,3,1172.4305,,1172.4838,0.5193142,181.0,1430.0,0.25,0.33333334,0.0,0.33333334,3,True,True,True,True,1899.9688,1472.765,161.45285,89.07759,272.68158,110.24816,0.21592356,0.44518048,0.5516924,REEVES (DB),,Delaware,2014.9166,2015.1666,2500.0,2500.0,,,0,0.0,0.15183882,0.0,0.0,0.0,0.0,0.0,0.0,3.5392177,1.9041915,1.5969766,1.6134242,2.8036358,0.7091903,2198.1614,2349.1145,1107.5594,1578.691,1107.5594,2349.1145,0.34777322,0.3554481,0.36080247,0.42517197,0.27706984,0.3690799,0.4183351,0.5812828,0.52417415,0.22954959,0.39339742,0.6119667,0.8473714,0.7350055,0.91236836,0.939469,0.8409936,0.73636276,0.11058999,0.09865527,0.084693454,0.07786505,0.08164956,0.09674467
Well1165,4200001165,WCA,4189.0,4189.0,2016.1666,,11757822.0,78.44911,10689.403,36.371502,-113.41959,0.38182423,0.38182423,0,3,0,187,,,,,,352805.5,53739.285,0,0,107925.0,144499.0,189204.0,1055.2667,167995.0,230503.0,343261.0,2276.1,250216.0,329618.0,402015.0,1991.8667,446217.75,1347105.1,1455129.4,1266.32,1.1887214,0.8647259,0.06,2390.24,1.3,0.7976788,0.06,2731.32,1.5,0.7991118,0.06512033,319.8966,119,87.05055,53.767895,62a9e54eb2ddf80001365e4d,629e702b31fd4e000111ef28,62a93217f08d5a000179764a,1183.0415,,1183.4885,0.8933523,184.0,396.0,0.25,0.33333334,0.0,0.0,3,,,,,,,,,,,0,,,,,,,,,,,0,1183.0415,,1183.4885,0.8933523,184.0,396.0,0.25,0.33333334,0.0,0.0,3,True,True,True,True,,2806.8328,140.81845,106.52131,321.58154,347.36914,0.3022965,0.5705992,0.652022,REEVES (DB),,Delaware,2016.1666,2016.1666,1523.087,1183.0415,8.366872,13.010267,2,0.0,0.15231986,0.0,0.0,0.0,0.0,0.0,0.0,3.5211704,1.8068463,1.9125981,1.7133229,2.982793,0.83915454,2776.6892,2889.335,3198.5093,2797.916,3198.5093,2889.335,0.28321695,0.27105916,0.26181698,0.27055264,0.24012989,0.28397158,0.5291756,0.46428677,0.53564197,0.3047204,0.3733181,0.3804786,0.8350589,0.8031089,0.9093031,0.85236853,0.94423556,0.86238813,0.08455596,0.09728951,0.07062317,0.07537873,0.07477599,0.08982959
Well1166,4200001166,WCBU,4497.0,4497.0,2013.75,,,-146.101,11069.715,36.627072999999996,-113.5236,0.9513514,0.9513514,0,0,3,97,1.1159408,1.1754547,1.0072995,0.8787143,Neutral,354800.9,67487.91,0,0,60322.0,78017.0,106100.0,563.26666,249675.0,329939.0,479604.0,2310.6333,184924.0,227383.0,308342.0,2201.8667,300674.4,1018194.56,1126026.0,675.92,1.3,0.82809305,0.06,2642.24,1.3,0.8606532,0.06,2772.76,1.1712373,0.8427705,0.06594777,352.8169,138,6.890649,134.7506,62a9e54eb2ddf80001365e4e,629e6fcd31fd4e000111e589,62a93215f08d5a0001797390,,,,,,,,,,,0,,,,,,,,,,,0,1986.18,,2004.1844,0.34619242,1277.0,1308.0,0.25,0.33333334,0.33333334,0.0,3,1986.18,,2004.1844,0.34619242,1277.0,1308.0,0.25,0.33333334,0.33333334,0.0,3,True,True,True,True,,,141.64125,66.86111,226.4164,250.39493,0.15030465,0.5875561,0.61657995,REEVES (DB),,Delaware,2013.6666,2013.75,2500.0,2500.0,,,0,0.0,0.19021344,0.0,0.0,0.0,0.0,0.0,0.0,2.1462622,1.2400502,1.5585865,1.5698884,2.8229258,0.83059293,8687.034,2633.1445,4079.436,2732.308,4079.436,2633.1445,0.21909979,0.23780298,0.22499266,0.22990856,0.18522681,0.22363947,0.5739804,0.57122695,0.52544683,0.46860045,0.3378328,0.38281223,0.6613521,0.97735393,0.8762221,0.9710934,0.8537745,0.79581636,0.09013108,0.09533937,0.07724229,0.081558146,0.0931628,0.095840976
Well1167,4200001167,TBSG4,3658.0,3658.0,2011.4166,1206646.0,819714.4,-112.48733,10524.622,36.620525,-113.67209,0.42586717,0.42586717,0,0,12,130,1.0007794,1.0002539,1.0007845,0.9993739,Neutral,334240.12,48540.348,0,0,23041.0,31847.0,45452.0,194.93549,76754.0,113892.0,213541.0,643.74194,55956.0,89666.0,118491.0,848.871,174157.42,414709.06,859580.0,233.92249,1.3,0.71921206,0.06,1018.64514,1.3,0.84644663,0.06,898.1419,1.4435972,0.684483,0.06492604,357.5805,110,171.92462,127.52634,62a9e54eb2ddf80001365e4f,629e6fc531fd4e000111e49b,62a93214f08d5a0001797322,,,,,,,,,,,0,,,,,,,,,,,0,205.20718,,366.12448,0.43447244,2771.0,3867.0,0.375,0.5,0.6666667,0.0,12,205.20718,,366.12448,0.43447244,2771.0,3867.0,0.375,0.5,0.6666667,0.0,12,True,True,True,True,329.86496,224.08813,299.45096,47.610012,113.37044,234.98633,0.06394819,0.27847052,0.24552813,REEVES (DB),,Delaware,2011.25,2011.4166,2500.0,2500.0,,,2,0.0,0.14522597,0.0,0.0,0.0,0.0,0.0,0.0,2.5351663,1.6772776,1.4633812,1.4922868,2.6452165,0.36878538,8744.437,4476.0366,4678.014,3836.1814,4678.014,4476.0366,0.25673938,0.31994936,0.28625765,0.28679404,0.22357611,0.2977681,0.5451692,0.54631263,0.4860173,0.40144458,0.4219278,0.4110223,0.82821256,0.80652964,0.8384402,0.8929017,0.83258355,0.92447793,0.09729863,0.10306554,0.08560733,0.076778635,0.076256804,0.11593806
Well1168,4200001168,WCAL,9584.0,9584.0,2017.75,28499300.0,29183924.0,-101.10553,10504.662,36.390778,-113.5397,0.6471875,0.6471875,0,0,1,86,1.2913774,1.202968,1.2629125,0.7913007,Neutral,322425.25,50020.594,0,0,172657.0,299155.0,460488.0,1308.1333,527477.0,881738.0,1333500.0,4186.433,344962.0,644403.0,1076655.0,2513.1,1224730.4,3296269.8,3570156.2,1569.76,0.95601135,0.6295269,0.06,3015.72,0.8725183,0.49283916,0.06,5023.72,1.0471208,0.6762126,0.06512033,316.78934,57,53.611588,98.3433,62a9e54eb2ddf80001365e50,629e706531fd4e000111f6db,62a9321bf08d5a0001797952,,,,,,,,,,,0,,,,,,,,,,,0,1775.5809,,1781.4688,0.7915868,668.0,668.0,0.125,0.16666667,0.0,0.0,1,1775.5809,,1781.4688,0.7915868,668.0,668.0,0.125,0.16666667,0.0,0.0,1,True,True,True,True,2973.633,3045.0671,151.9549,127.78906,343.93466,372.51212,0.16378964,0.31466192,0.5241778,REEVES (DB),,Delaware,2017.5,2017.75,2500.0,2500.0,,,2,0.0,0.15513858,0.0,0.0,0.0,0.0,0.0,0.0,3.3284204,1.5318303,1.5271871,1.44467,2.4918177,0.6492495,1346.3427,2455.9924,1720.3567,4114.4175,1720.3567,2455.9924,0.31124887,0.28850687,0.28429356,0.28723142,0.2213116,0.2933247,0.59508187,0.5601211,0.5895905,0.29554,0.4183712,0.5689166,0.8034701,0.8923415,0.9619986,0.9764905,0.98078114,0.87889487,0.0891803,0.101101145,0.07520858,0.07173745,0.07953416,0.09696142
Well1169,4200001169,WCC,9482.0,9482.0,2017.8334,28254192.0,30954896.0,78.38437,11135.957,36.389496,-113.38897,0.99422157,0.99422157,6,0,3,153,2.1547709,2.736895,3.2410924,0.43633196,Negative,257419.03,52318.51,0,0,199642.0,265357.0,360921.0,1457.3549,555826.0,788351.0,1393229.0,4060.3225,481425.0,600776.0,779106.0,5694.484,803676.6,3011410.0,6016649.0,2067.097,1.12334,0.846158,0.06,3852.9292,1.3,0.6911147,0.06,5759.613,1.5,0.6424541,0.06512033,319.71103,119,2.8892164,497.11078,62a9e54eb2ddf80001365e51,629e706831fd4e000111f7d3,62a9321bf08d5a000179792a,,,,,,,,,,,0,676.008,558.24603,560.3412,0.9604035,-31.0,0.0,0.5,0.5,1.0,0.0,6,1482.2809,,1485.5962,0.9224717,335.0,488.0,0.25,0.33333334,0.0,0.33333334,3,676.008,558.24603,560.3412,0.96394265,-31.0,488.0,1.0,1.0,1.0,1.0,15,True,True,True,True,2979.7712,3264.5957,500.0,84.75813,317.5923,634.53375,0.2180022,0.4063414,0.6074259,REEVES (DB),,Delaware,2017.3334,2017.8334,1031.1996,2500.0,,,3,0.0,0.20324259,0.0,0.0,0.0,0.0,0.0,0.0,2.99704,1.6851424,1.794841,1.3645265,3.1160011,0.6362952,3143.035,2649.5088,2614.4885,3100.353,2614.4885,2649.5088,0.27064347,0.2571167,0.23685706,0.2722665,0.2541733,0.29181972,0.5511838,0.45550698,0.5793301,0.33092266,0.37216547,0.4041376,0.8486437,0.7698525,0.79981005,0.809002,0.9301707,0.78145635,0.094682746,0.08929382,0.06492032,0.07810385,0.069400676,0.09354453
Well1170,4200001170,WCA,6418.0,6418.0,2020.0,10508795.0,9792221.0,92.59655,10040.297,36.282959000000005,-113.63119,0.21181634,0.21181634,1,1,1,66,0.56685895,0.12621541,,3.4667861,Positive,335808.34,52327.535,0,0,,,,479.0,,,,0.0,,,,898.2414,186571.81,1641857.1,0.0,574.8,0.90255225,0.85782254,0.06,1077.8896,1.3,0.48970112,0.06,,,,,318.9919,134,127.41375,34.24115,62a9e54eb2ddf80001365e52,629e70af31fd4e0001120a24,62a93223f08d5a000179806a,1730.0884,,1730.4733,0.7376504,183.0,183.0,0.125,0.16666667,0.0,0.0,1,1520.2477,,1520.4161,0.8489619,0.0,0.0,0.125,0.16666667,0.0,0.0,1,,,,,,,0.0,0.0,0.0,0.0,0,1520.1869,,1520.3553,0.77393186,0.0,183.0,0.25,0.33333334,0.0,0.0,3,True,True,True,True,1637.394,1525.7434,161.6549,29.070086,255.82068,0.0,0.089560606,0.1679479,,REEVES (DB),,Delaware,2019.9166,2020.0,1625.1681,1730.0884,6.0123205,,2,0.0,0.1558256,0.0,0.0,0.0,0.0,0.0,0.0,3.341318,1.7214682,1.5206891,1.5136714,3.2389019,0.8572909,2566.8704,2148.3835,11688.4375,8780.175,11688.4375,2148.3835,0.29256186,0.25929922,0.28014594,0.33968133,0.15649125,0.20425576,0.59405243,0.6227362,0.6356755,0.4808565,0.55726737,0.54904115,0.71715415,0.80468994,0.4907129,0.69466144,0.77034837,0.66250634,0.087898545,0.07977533,0.050312553,0.046024647,0.07110901,0.081182376
Well1171,4200001171,WCBL,9867.0,9867.0,2018.0834,20651084.0,31349276.0,50.515236,11428.56,36.447693,-113.13532,0.97162575,0.97162575,1,0,3,39,1.6926876,1.7388896,2.771069,0.58783185,Neutral,388574.66,73865.8,0,0,119683.0,178956.0,213311.0,846.0,215476.0,379414.0,1061175.0,1523.0,153648.0,238931.0,275365.0,1019.86664,596652.7,627157.06,2713279.2,1015.20013,1.3,0.7878347,0.06,1231.04,1.177551,0.8150415,0.06,4751.458,1.5,0.8343805,0.06512033,325.72183,85,3.2030163,109.68166,62a9e54eb2ddf80001365e53,629e70f931fd4e00011211db,62a9322ef08d5a00017988cb,,,,,,,,,,,0,820.78595,,821.1131,1.160755,0.0,0.0,0.125,0.16666667,0.0,0.0,1,1172.3574,,1214.1024,1.1520264,243.0,516.0,0.375,0.5,0.33333334,0.33333334,3,820.78595,,821.1131,1.1543254,0.0,516.0,0.5,0.6666667,0.33333334,0.33333334,5,True,True,True,True,2092.9446,3177.184,112.88468,60.469513,63.56107,274.98523,0.10288843,0.124763355,0.48155043,WARD (DB),,Delaware,2017.75,2018.0834,820.78595,2500.0,,,3,0.0,0.19009423,0.0,0.0,0.0,0.0,0.0,0.0,2.8499036,1.7530841,1.5254586,1.7448351,2.7441344,1.2781285,2887.9175,1027.3131,1215.7483,2389.4563,1215.7483,1027.3131,0.2511998,0.1613665,0.2136415,0.2355458,0.17107831,0.235582,0.61550623,0.49411437,0.5157993,0.35774633,0.38451728,0.37918562,0.89373744,0.9903229,0.9928841,0.96188,0.9884614,0.98666507,0.096503496,0.09939731,0.101355545,0.08892809,0.09347956,0.10194095
Well1172,4200001172,TBSG4,3540.0,3540.0,2015.0834,2773283.0,2000503.0,-130.45482,11211.597,36.552668,-113.274956,0.20650212,0.20650212,1,0,0,39,,,,,,337245.62,49755.793,0,0,87508.0,128040.0,175304.0,630.70966,173502.0,238398.0,327443.0,1726.5483,254562.0,390527.0,575711.0,1737.7742,517662.34,1981352.4,893225.7,855.16034,1.3,0.78310853,0.06,2666.32,1.3,0.71344393,0.06,1222.92,1.5,0.7729178,0.06512033,333.03406,103,204.0351,53.098667,62a9e54eb2ddf80001365e54,629e714231fd4e0001121b70,62a9322cf08d5a00017987a3,,,,,,,,,,,0,1696.2212,,1696.2628,1.0637896,0.0,0.0,0.125,0.16666667,0.0,0.0,1,,,,,,,,,,,0,1694.3447,,1694.3866,1.0274394,0.0,0.0,0.25,0.33333334,0.0,0.0,2,True,True,True,True,783.41327,565.11383,257.13376,146.2323,559.70404,252.32364,0.24157071,0.7531978,0.34545764,WARD (DB),,Delaware,2015.0,2015.0834,1696.2212,1696.2212,,,5,0.0,0.14753577,0.0,0.0,0.0,0.0,0.0,0.0,2.6503358,1.2621329,1.4216344,1.7927172,2.596087,0.7966106,3292.4849,2486.188,5604.822,2950.315,5604.822,2486.188,0.22234978,0.19416162,0.23316617,0.22405149,0.19117254,0.22475533,0.76810867,0.53470945,0.4984442,0.4305585,0.43033487,0.4106441,0.69242364,0.9806526,0.9516204,0.9871072,0.9705085,0.9837271,0.08544347,0.11173025,0.08789669,0.10175479,0.08934419,0.11148953
Well1173,4200001173,WCAL,3942.0,3942.0,2017.0,10543770.0,9991721.0,91.80382,10850.669,36.579153000000005,-113.603546,0.8117044,0.8117044,0,1,3,73,0.79400325,0.84194905,0.914641,1.2337353,Neutral,336750.88,56797.434,0,0,56815.0,131075.0,185146.0,323.74194,183900.0,372683.0,453131.0,232.83871,150029.0,381562.0,606537.0,824.64514,552558.1,2086383.9,1240661.8,1011.56,1.1682558,0.7676219,0.06,2853.4,1.3,0.71344393,0.06,4046.24,1.343493,0.88590384,0.06512033,346.3207,106,34.446938,148.49377,62a9e54eb2ddf80001365e55,629e702731fd4e000111ee7f,62a93218f08d5a0001797686,1127.0579,,1153.3612,1.0061462,2010.0,2010.0,0.125,0.16666667,0.33333334,0.0,1,,,,,,,,,,,0,1025.586,,1042.5424,0.36837414,121.0,121.0,0.125,0.16666667,0.0,0.0,1,1025.586,,1042.5424,0.6872602,121.0,2010.0,0.25,0.33333334,0.33333334,0.0,2,True,True,True,True,2674.726,2534.683,182.9407,140.17203,529.2704,314.729,0.25661087,0.7238457,1.0264435,REEVES (DB),,Delaware,2016.0834,2017.0,1127.0579,2500.0,66.036964,66.036964,4,0.0,0.16866305,0.0,0.0,0.0,0.0,0.0,0.0,2.3836284,1.4991751,1.2777013,1.6471615,2.333859,0.53572536,6597.7236,4014.87,4753.2446,1563.8732,4753.2446,4014.87,0.23112744,0.23565242,0.21787088,0.24786453,0.19407165,0.19510502,0.5907964,0.56164724,0.44721237,0.4129619,0.40396523,0.43233395,0.7604255,0.94938296,0.9439782,0.9772141,0.6978706,0.8817839,0.09567204,0.088773474,0.07217817,0.07891493,0.09224975,0.09716718
